参考,cānkǎo,consultation/reference/to consult/to refer,level34
考量,kǎoliáng,to consider/to give serious consideration to sth/consideration,level34
联考,liánkǎo,entrance examination,level34
考察,kǎochá,to inspect/to observe and study/on-the-spot investigation,level34
考古,kǎogǔ,archaeology,level34
考,kǎo,"to beat/to hit/variant of 考[kao3]/to inspect/to test/to take an exam
to check/to verify/to test/to examine/to take an exam/to take an entrance exam for/deceased father",level34
考上,kǎoshàng,to pass a university entrance exam,level34
考古学,kǎogǔxué,archaeology,level34
考生,kǎoshēng,exam candidate/student whose name has been put forward for an exam,level34
报考,bàokǎo,to enter oneself for an examination,level34
考古学家,kǎogǔxuéjiā,archaeologist,level34
考卷,kǎojuàn,exam paper,level34
技术,jìshù,"technology/technique/skill/CL:門|门[men2],種|种[zhong3],項|项[xiang4]",level34
科技,kējì,science and technology,level34
高科技,gāokējì,high tech/high technology,level34
技能,jìnéng,technical ability/skill,level34
技法,jìfǎ,technique/method,level34
凡,fán,"ordinary/commonplace/mundane/temporal/of the material world (as opposed to supernatural or immortal levels)/every/all/whatever/altogether/gist/outline/note of Chinese musical scale
variant of 凡[fan2]",level34
凡是,fánshì,each and every/every/all/any,level34
凡事,fánshì,everything,level34
平凡,píngfán,commonplace/ordinary/mediocre,level34
非凡,fēifán,"out of the ordinary/unusually (good, talented etc)",level34
举凡,jǔfán,such things as .../examples including ... (etc)/without exception/every/any,level34
扁,biǎn,"surname Pian
flat/(coll.) to beat (sb) up/old variant of 匾[bian3]
small boat",level34
连线,liánxiàn,"electrical lead/connecting line/(Tw) to connect (to a network, device etc)/to go online/connection/(congressional) caucus",level34
线,xiàn,"variant of 線|线[xian4]
thread/string/wire/line/CL:條|条[tiao2],股[gu3],根[gen1]",level34
路线,lùxiàn,itinerary/route/political line (e.g. right revisionist road)/CL:條|条[tiao2],level34
有线,yǒuxiàn,wired/cable (television),level34
光线,guāngxiàn,"light ray/CL:條|条[tiao2],道[dao4]/light/illumination/lighting (for a photograph)",level34
线路,xiànlù,line/circuit/wire/road/railway track/bus route,level34
无线电,wúxiàndiàn,wireless,level34
线条,xiàntiáo,"line (in drawing, calligraphy etc)/the lines or contours of a three-dimensional object (hairstyle, clothing, car etc)",level34
专线,zhuānxiàn,special-purpose phone line or communications link/hotline/special rail line (e.g. between airport and city)/CL:條|条[tiao2],level34
线上,xiànshàng,online,level34
有线电视,yǒuxiàndiànshì,cable television,level34
放射线,fàngshèxiàn,radiation/rays of radiation,level34
管线,guǎnxiàn,"pipeline/general term for pipes, cables etc",level34
视线,shìxiàn,line of sight,level34
直线,zhíxiàn,straight line/sharply (rise or fall),level34
生产线,shēngchǎnxiàn,assembly line/production line,level34
占线,zhānxiàn,busy (telephone line),level34
神圣,shénshèng,divine/hallow/holy/sacred,level34
圣经,shèngjīng,"Holy Bible/the Confucian classics/CL:本[ben3],部[bu4]",level34
圣火,shènghuǒ,sacred fire/Olympic flame,level34
终于,zhōngyú,at last/in the end/finally/eventually,level34
始终,shǐzhōng,from beginning to end/all along,level34
终,zhōng,end/finish,level34
终场,zhōngcháng,end (of a performance or sports match)/last round of testing in the imperial examinations,level34
最终,zuìzhōng,final/ultimate,level34
终身,zhōngshēn,lifelong/all one's life/marriage,level34
终究,zhōngjiū,in the end/after all is said and done,level34
终止,zhōngzhǐ,to stop/to terminate (law),level34
终生,zhōngshēng,throughout one's life/lifetime/lifelong,level34
终点,zhōngdiǎn,the end/end point/finishing line (in a race)/destination/terminus/CL:個|个[ge4],level34
手册,shǒucè,manual/handbook,level34
注册,zhùcè,to register/to enroll,level34
册,cè,book/booklet/classifier for books,level34
选手,xuǎnshǒu,athlete/contestant,level34
选举,xuǎnjǔ,"to elect/election/CL:次[ci4],個|个[ge4]",level34
选,xuǎn,to choose/to pick/to select/to elect,level34
候选人,hòuxuǎnrén,candidate/CL:名[ming2],level34
选出,xuǎnchū,to pick out/to select/to elect,level34
当选,dāngxuǎn,to be elected,level34
选民,xuǎnmín,voter/constituency/electorate,level34
人选,rénxuǎn,choice of person/candidate,level34
选定,xuǎndìng,to select/to choose/to settle on,level34
选用,xuǎnyòng,to choose for some purpose/to select and use,level34
改选,gǎixuǎn,reelection/to reelect,level34
大选,dàxuǎn,general election,level34
选取,xuǎnqǔ,to choose,level34
参选,cānxuǎn,to be a candidate in an election or other selection process/to run for office/to turn out to vote,level34
民选,mínxuǎn,democratically elected,level34
入选,rùxuǎn,to be chosen/to be elected as,level34
候选,hòuxuǎn,candidate (attributive),level34
情势,qíngshì,situation/circumstance,level34
势力,shìlì,power/(ability to) influence,level34
势必,shìbì,to be bound to/undoubtedly will,level34
走势,zǒushì,tendency/trend/path,level34
强势,qiángshì,strong/powerful/(linguistics) emphatic/intensive,level34
气势,qìshì,imposing manner/loftiness/grandeur/energetic looks/vigor,level34
权势,quánshì,power/influence,level34
造势,zàoshì,to boost support or interest/to campaign/to promote,level34
形势,xíngshì,circumstances/situation/terrain/CL:個|个[ge4],level34
声势,shēngshì,fame and power/prestige/influence/impetus/momentum,level34
手势,shǒushì,gesture/sign/signal,level34
地势,dìshì,terrain/topography relief,level34
观察,guānchá,to observe/to watch/to survey/to examine/observation/view/perspective/CL:個|个[ge4],level34
察觉,chájué,to sense/to perceive/to become aware of/to detect,level34
喜爱,xǐài,to like/to love/to be fond of/favorite,level34
喜,xǐ,to be fond of/to like/to enjoy/to be happy/to feel pleased/happiness/delight/glad,level34
喜好,xǐhǎo,to like/fond of/to prefer/to love/one's tastes/preference,level34
喜闻乐见,xǐwénlèjiàn,to love to hear and see (idiom)/well received/to one's liking,level34
调查,tiáochá,"investigation/inquiry/to investigate/to survey/survey/(opinion) poll/CL:項|项[xiang4],個|个[ge4]",level34
查,chá,"surname Zha
to research/to check/to investigate/to examine/to refer to/to look up (e.g. a word in a dictionary)
see 山查[shan1 zha1]",level34
追查,zhuīchá,to try to find out/to trace/to track down,level34
查证,cházhèng,investigate/check out (a story),level34
查出,cháchū,to find out/to discover,level34
调查员,tiáocháyuán,investigator,level34
酒,jiǔ,"wine (esp. rice wine)/liquor/spirits/alcoholic beverage/CL:杯[bei1],瓶[ping2],罐[guan4],桶[tong3],缸[gang1]",level34
酒精,jiǔjīng,alcohol/ethanol CH3CH2OH/ethyl alcohol/also written 乙醇/grain alcohol,level34
问卷,wènjuàn,questionnaire/CL:份[fen4],level34
卷,juàn,"to roll up/roll/classifier for small rolled things (wad of paper money, movie reel etc)
scroll/book/volume/chapter/examination paper/classifier for books, paintings: volume, scroll
to roll (up)/to sweep up/to carry on/roll",level34
卷入,juànrù,to be drawn into/to be involved in,level34
打破,dǎpò,to break/to smash,level34
破,pò,"broken/damaged/worn out/lousy/rotten/to break, split or cleave/to get rid of/to destroy/to break with/to defeat/to capture (a city etc)/to expose the truth of",level34
破产,pòchǎn,to go bankrupt/to become impoverished/bankruptcy,level34
所谓,suǒwèi,so-called/what is called,level34
谓,wèi,"surname Wei
to speak/to say/to name/to designate/meaning/sense",level34
无所谓,wúsuǒwèi,to be indifferent/not to matter/cannot be said to be,level34
何谓,héwèi,(literary) what is?/what is the meaning of?,level34
经费,jīngfèi,funds/expenditure/CL:筆|笔[bi3],level34
消费者,xiāofèizhě,consumer,level34
费用,fèiyòng,"cost/expenditure/expense/CL:筆|笔[bi3],個|个[ge4]",level34
免费,miǎnfèi,free (of charge),level34
消费,xiāofèi,to consume/CL:個|个[ge4],level34
收费,shōufèi,to charge a fee,level34
花费,huāfèi,expense/cost/to spend (time or money)/expenditure,level34
费,fèi,"surname Fei
to cost/to spend/fee/wasteful/expenses",level34
学费,xuéfèi,tuition fee/tuition/CL:個|个[ge4],level34
付费,fùfèi,to pay/to cover the costs,level34
保费,bǎofèi,insurance premium,level34
费时,fèishí,to take time/time-consuming,level34
自费,zìfèi,(be) at one's own expense,level34
谈,tán,"surname Tan
to speak/to talk/to converse/to chat/to discuss",level34
谈到,tándào,to refer to/to speak about/to talk about,level34
会谈,huìtán,talks/discussions/CL:次[ci4],level34
谈话,tánhuà,talk/conversation/CL:次[ci4],level34
交谈,jiāotán,to discuss/to converse/chat/discussion,level34
谈论,tánlùn,to discuss/to talk about,level34
面谈,miàntán,face-to-face meeting/an interview,level34
飞禽走兽,fēiqínzǒushòu,birds and animals/the beasts of the field and the birds of the air,level34
吗,ma,"see 嗎啡|吗啡, morphine
(question particle for ""yes-no"" questions)",level35
久,jiǔ,(long) time/(long) duration of time,level35
长久,chángjiǔ,(for a) long time,level35
久久,jiǔjiǔ,for a very long time,level35
持久,chíjiǔ,lasting/enduring/persistent/permanent/protracted/endurance/persistence/to last long,level35
比率,bǐshuài,ratio/rate/percentage,level35
利率,lìshuài,interest rates,level35
费率,fèishuài,rate/tariff,level35
成长率,chéngchángshuài,growth rate,level35
机率,jīshuài,probability/odds (Tw),level35
率领,shuàilǐng,to lead/to command/to head,level35
率,shuài,"rate/frequency
to lead/to command/rash/hasty/frank/straightforward/generally/usually",level35
率先,shuàixiān,to take the lead/to show initiative,level35
找,zhǎo,to try to find/to look for/to call on sb/to find/to seek/to return/to give change,level35
找到,zhǎodào,to find,level35
找出,zhǎochū,to find/to search out,level35
装,zhuāng,adornment/to adorn/dress/clothing/costume (of an actor in a play)/to play a role/to pretend/to install/to fix/to wrap (sth in a bag)/to load/to pack,level35
安装,ānzhuāng,to install/to erect/to fix/to mount/installation,level35
服装,fúzhuāng,dress/clothing/costume/clothes/CL:身[shen1],level35
包装,bāozhuāng,to pack/to package/to wrap/packaging,level35
装置,zhuāngzhì,to install/installation/equipment/system/unit/device,level35
装备,zhuāngbèi,equipment/to equip/to outfit,level35
西装,xīzhuāng,suit/Western-style clothes/CL:套[tao4],level35
武装,wǔzhuāng,arms/equipment/to arm/military/armed (forces),level35
绝对,juéduì,absolute/unconditional,level35
绝不,juébù,in no way/not in the least/absolutely not,level35
绝,jué,"to cut short/extinct/to disappear/to vanish/absolutely/by no means
variant of 絕|绝[jue2]",level35
绝种,juézhǒng,extinct (species)/extinction,level35
绝大多数,juédàduōshù,absolute majority/overwhelming majority,level35
绝望,juéwàng,to despair/to give up all hope/desperate/desperation,level35
断绝,duànjué,to sever/to break off,level35
空前绝后,kōngqiánjuéhòu,unprecedented and never to be duplicated/the first and the last/unmatched/unique,level35
回答,huídá,to reply/to answer/the answer/CL:個|个[ge4],level35
答案,dáàn,answer/solution/CL:個|个[ge4],level35
答,dá,"to answer/to agree
reply/answer/return/respond/echo",level35
答应,dáyīng,to answer/to respond/to answer positively/to agree/to accept/to promise,level35
答复,dáfù,"variant of 答覆|答复[da2 fu4]
to answer/to reply/Reply to: (in email header)",level35
解答,jiědá,answer/explanation/solution (to a math equation),level35
报答,bàodá,to repay/to requite,level35
敌人,dírén,enemy/CL:個|个[ge4],level35
敌视,díshì,hostile/malevolence/antagonism/to view as enemy/to stand against,level35
密切,mìqiē,close/familiar/intimate/closely (related)/to foster close ties/to pay close attention,level35
密集,mìjí,concentrated/crowded together/intensive/compressed,level35
密度,mìdù,density/thickness,level35
亲密,qīnmì,intimate/close,level35
精密,jīngmì,accuracy/exact/precise/refined,level35
机密,jīmì,secret/classified (information),level35
保密,bǎomì,to keep sth confidential/to maintain secrecy,level35
密,mì,"surname Mi/name of an ancient state
secret/confidential/close/thick/dense",level35
周密,zhōumì,careful/thorough/meticulous/dense/impenetrable,level35
研究,yánjiū,research/a study/CL:項|项[xiang4],level35
研究所,yánjiūsuǒ,research institute/graduate studies/graduate school/CL:個|个[ge4],level35
研发,yánfā,research and development/to develop,level35
研究院,yánjiūyuàn,research institute/academy,level35
中研院,zhōngyányuàn,Academia Sinica/abbr. for 中央研究院[Zhong1 yang1 Yan2 jiu1 yuan4],level35
研究员,yánjiūyuán,researcher,level35
研究生,yánjiūshēng,graduate student/postgraduate student/research student,level35
刘,liú,surname Liu,level35
青春,qīngchūn,youth/youthfulness,level35
春,chūn,"old variant of 春[chun1]
surname Chun
spring (season)/gay/joyful/youthful/love/lust/life",level35
依,yī,to depend on/to comply with or listen to sb/according to/in the light of,level35
依然,yīrán,still/as before,level35
依据,yījù,according to/basis/foundation,level35
依照,yīzhào,according to/in light of,level35
依法,yīfǎ,legal (proceedings)/according to law,level35
按,àn,to press/to push/to leave aside or shelve/to control/to restrain/to keep one's hand on/to check or refer to/according to/in the light of/(of an editor or author) to make a comment,level35
按照,ànzhào,according to/in accordance with/in the light of/on the basis of,level35
按时,ànshí,on time/before deadline/on schedule,level35
宝贵,bǎoguì,valuable/precious/to value/to treasure/to set store by,level35
宝宝,bǎobǎo,darling/baby,level35
宝贝,bǎobèi,treasured object/treasure/darling/baby/cowry/good-for-nothing or queer character,level35
宝,bǎo,"variant of 寶|宝[bao3]
jewel/gem/treasure/precious",level35
宝石,bǎoshí,"precious stone/gem/CL:枚[mei2],顆|颗[ke1]",level35
国宝,guóbǎo,national treasure,level35
攻击,gōngjī,to attack/to accuse/to charge/an attack (terrorist or military),level35
攻,gōng,to attack/to accuse/to study,level35
攻势,gōngshì,(military) offensive,level35
进攻,jìngōng,to attack/to assault/to go on the offensive/attack/assault/offense (sports),level35
反攻,fǎngōng,to counterattack/a counteroffensive,level35
攻克,gōngkè,to capture/to take/to overcome/to solve,level35
呈现,chéngxiàn,to appear/to emerge/to present (a certain appearance)/to demonstrate,level35
呈,chéng,to present to a superior/memorial/petition/to present (a certain appearance)/to assume (a shape)/to be (a certain color),level35
企业,qǐyè,company/firm/enterprise/corporation/CL:家[jia1],level35
中小企业,zhōngxiǎoqǐyè,small and medium enterprise,level35
企图,qǐtú,to attempt/to try/attempt/CL:種|种[zhong3],level35
企业家,qǐyèjiā,entrepreneur,level35
方案,fāngàn,"plan/program (for action etc)/proposal/proposed bill/CL:個|个[ge4],套[tao4]",level35
专案,zhuānàn,special case for investigation/project (Taiwan),level35
个案,gèàn,a case/an individual case/case-by-case,level35
案件,ànjiàn,"case/instance/CL:宗[zong1],樁|桩[zhuang1],起[qi3]",level35
案子,ànzǐ,long table/counter/case/law case/legal case/judicial case,level35
图案,túàn,design/pattern,level35
提案,tíàn,proposal/draft resolution/motion (to be debated)/to propose a bill/to make a proposal,level35
法案,fǎàn,bill/proposed law,level35
报案,bàoàn,to report a case to the authorities,level35
定案,dìngàn,to reach a verdict/to conclude a judgment,level35
兰花,lánhuā,cymbidium/orchid,level35
刑事,xíngshì,criminal/penal,level36
突然,tūrán,sudden/abrupt/unexpected,level36
突破,tūpò,to break through/to make a breakthrough/to surmount or break the back of (a task etc)/(of ball sports) to break through a defense,level36
突出,tūchū,prominent/outstanding/to give prominence to/to protrude/to project,level36
突,tū,to dash/to move forward quickly/to bulge/to protrude/to break through/to rush out/sudden/Taiwan pr. [tu2],level36
突发,tūfā,to burst out suddenly/sudden outburst,level36
倒,dǎo,"to fall/to collapse/to lie horizontally/to overthrow/to fail/to go bankrupt/to change (trains or buses)/to move around/to resell at a profit
to place upside down/to invert/to pour/to throw out/to move backwards/however/actually/as a matter of fact/contrary to expectation",level36
倒是,dǎoshì,contrary to what one might expect/actually/contrariwise/why don't you,level36
反倒,fǎndǎo,but on the contrary/but expectedly,level36
岁,suì,"variant of 歲|岁[sui4], year/years old
classifier for years (of age)/year/year (of crop harvests)",level36
岁月,suìyuè,years/time,level36
局,jú,"narrow
office/situation/classifier for games: match, set, round etc",level36
当局,dāngjú,authorities,level36
电信局,diànxìnjú,central office/telecommunications office,level36
局面,júmiàn,aspect/phase/situation,level36
局长,júcháng,"bureau chief/CL:位[wei4],個|个[ge4]",level36
分局,fēnjú,sub-bureau,level36
卫生局,wèishēngjú,health office/bureau of hygiene,level36
格局,géjú,structure/pattern/layout,level36
局部,júbù,part/local,level36
局势,júshì,situation/state (of affairs),level36
结局,jiéjú,conclusion/ending,level36
书局,shūjú,bookstore/publishing house,level36
出局,chūjú,to send off (player for a foul)/to knock out (i.e. to beat in a knock-out tournament)/to eliminate/to call out/to kill off/to pull out of (a competition)/to retire (a runner in baseball)/out (i.e. man out in baseball),level36
布局,bùjú,arrangement/composition/layout/opening (chess jargon),level36
公安局,gōngānjú,public security bureau (government office similar in function to a police station),level36
全局,quánjú,overall situation,level36
投资,tóuzī,investment/to invest,level36
投入,tóurù,to throw into/to put into/to throw oneself into/to participate in/to invest in/absorbed/engrossed,level36
投资人,tóuzīrén,investor,level36
投手,tóushǒu,thrower/pitcher/bowler,level36
投,tóu,to cast/to send/to throw oneself (into the river etc)/to seek refuge/to place oneself into the hands of,level36
投机,tóujī,to speculate (on financial markets)/opportunistic/congenial/agreeable,level36
投注,tóuzhù,to throw one's energies (into an activity)/to invest one's emotions (in sth)/to bet/betting,level36
投保,tóubǎo,to take out insurance/to insure,level36
南投县,nántóuxiàn,Nantou county in central Taiwan,level36
北投,běitóu,"Beitou or Peitou district of Taipei City 臺北市|台北市[Tai2 bei3 shi4], Taiwan",level36
甫,fǔ,(classical) barely/just/just now,level36
愿意,yuànyì,to wish/to want/ready/willing (to do sth),level36
愿,yuàn,"honest/prudent/variant of 願|愿[yuan4]
to hope/to wish/to desire/hoped-for/ready/willing",level36
意愿,yìyuàn,aspiration/wish (for)/desire,level36
愿望,yuànwàng,desire/wish,level36
自愿,zìyuàn,voluntary,level36
心愿,xīnyuàn,cherished desire/dream/craving/wish/aspiration,level36
志愿,zhìyuàn,aspiration/ambition/to volunteer,level36
但愿,dànyuàn,if only (sth were possible)/I wish (that),level36
志愿者,zhìyuànzhě,volunteer,level36
心甘情愿,xīngānqíngyuàn,"delighted to (do sth, idiom)/perfectly happy to do/most willing to do",level36
反省,fǎnshěng,to reflect upon oneself/to examine one's conscience/to question oneself/to search one's soul,level36
省委,shěngwěi,provincial Party committee,level36
省,shěng,"to save/to economize/to do without/to omit/to leave out/province/CL:個|个[ge4]
to inspect/to examine/to be aware/to pay a visit (to one's parents or elders)",level36
节省,jiéshěng,saving/to save/to use sparingly/to cut down on,level36
省会,shěnghuì,provincial capital,level36
欲,yù,"desire/appetite/passion/lust/greed
to wish for/to desire/variant of 慾|欲[yu4]",level36
欲望,yùwàng,desire/longing/appetite/craving,level36
监视,jiānshì,to monitor/to keep a close watch over/surveillance,level36
严重,yánzhòng,grave/serious/severe/critical,level36
严格,yángé,strict/stringent/tight/rigorous,level36
解严,jiěyán,to lift restrictions (such as curfew or martial law),level36
严密,yánmì,"strict/tight (organization, surveillance etc)",level36
待,dài,"to stay
to wait/to treat/to deal with/to need/going to (do sth)/about to/intending to",level36
期待,qīdài,to look forward to/to await/expectation,level36
等待,děngdài,to wait/to wait for,level36
有待,yǒudài,not yet (done)/pending,level36
对待,duìdài,to treat/treatment,level36
看待,kàndài,to look upon/to regard,level36
接待,jiēdài,to receive (a visitor)/to admit (allow sb to enter),level36
归,guī,"surname Gui
to return/to go back to/to give back to/(of a responsibility) to be taken care of by/to belong to/to gather together/(used between two identical verbs) despite/to marry (of a woman) (old)/division on the abacus with a one-digit divisor",level36
回归,huíguī,to return to/to retreat/regression (statistics),level36
归属,guīshǔ,to belong to/to be affiliated to/to fall under the jurisdiction of/a place where one feels that one belongs/one's final destination (where one need look no further),level36
归还,guīhuán,to return sth/to revert,level36
医院,yīyuàn,"hospital/CL:所[suo3],家[jia1],座[zuo4]",level36
医师,yīshī,doctor,level36
医生,yīshēng,"doctor/CL:個|个[ge4],位[wei4],名[ming2]",level36
医学,yīxué,medicine/medical science/study of medicine,level36
医学院,yīxuéyuàn,medical school,level36
中医,zhōngyī,traditional Chinese medical science/a doctor trained in Chinese medicine,level36
送医,sòngyī,to send or deliver to the hospital,level36
就医,jiùyī,to receive medical treatment,level36
船,chuán,"variant of 船[chuan2]
boat/vessel/ship/CL:條|条[tiao2],艘[sou1],隻|只[zhi1]",level36
船员,chuányuán,sailor/crew member,level36
船只,chuánzhī,ship/boat/vessel,level36
船长,chuáncháng,captain (of a boat)/skipper,level36
保护,bǎohù,to protect/to defend/to safeguard/protection/CL:種|种[zhong3],level36
保护区,bǎohùqū,"conservation district/CL:個|个[ge4],片[pian4]",level36
护照,hùzhào,"passport/CL:本[ben3],個|个[ge4]",level36
护理,hùlǐ,to nurse/to tend and protect,level36
爱护,àihù,to cherish/to treasure/to take care of/to love and protect,level36
护士,hùshì,nurse/CL:個|个[ge4],level36
护,hù,to protect,level36
守护,shǒuhù,to guard/to protect,level36
卫生,wèishēng,health/hygiene/sanitation,level36
卫星,wèixīng,satellite/moon/CL:顆|颗[ke1],level36
前卫,qiánwèi,advanced guard/vanguard/avant-garde/forward (soccer position),level36
后卫,hòuwèi,rear guard/backfield/fullback,level36
卫生间,wèishēngjiān,bathroom/toilet/WC/CL:間|间[jian1],level36
保卫,bǎowèi,to defend/to safeguard,level36
法律,fǎlǜ,"law/CL:條|条[tiao2], 套[tao4], 個|个[ge4]",level36
律师,lǜshī,lawyer,level36
一律,yīlǜ,same/uniformly/all/without exception,level36
规律,guīlǜ,rule (e.g. of science)/law of behavior/regular pattern/rhythm/discipline,level36
目标,mùbiāo,target/goal/objective/CL:個|个[ge4],level36
标准,biāozhǔn,(an official) standard/norm/criterion/CL:個|个[ge4],level36
指标,zhǐbiāo,(production) target/quota/index/indicator/sign/signpost/(computing) pointer,level36
商标,shāngbiāo,trademark/logo,level36
标志,biāozhì,sign/mark/symbol/logo/to symbolize/to indicate/to mark,level36
标本,biāoběn,specimen/sample/the root cause and symptoms of a disease,level36
标记,biāojì,sign/mark/symbol/to mark up,level36
标题,biāotí,title/heading/headline/caption/subject,level36
标示,biāoshì,to indicate,level36
标点,biāodiǎn,punctuation/a punctuation mark/to punctuate/CL:個|个[ge4],level36
鼠标,shǔbiāo,mouse (computing),level36
甲,jiǎ,"first of the ten Heavenly Stems 十天干[shi2 tian1 gan1]/(used for an unspecified person or thing)/first (in a list, as a party to a contract etc)/letter ""A"" or roman ""I"" in list ""A, B, C"", or ""I, II, III"" etc/armor plating/shell or carapace/(of the fingers or toes) nail/bladed leather or metal armor (old)/ranking system used in the Imperial examinations (old)/civil administration unit (old)/ancient Chinese compass point: 75°",level37
指甲,zhǐjiǎ,fingernail,level37
得罪,dézuì,"to commit an offense/to violate the law/excuse me! (formal)/see also 得罪[de2 zui5]
to offend sb/to make a faux pas/a faux pas/see also 得罪[de2 zui4]",level37
罪名,zuìmíng,criminal charge/accusation,level37
受罪,shòuzuì,to endure/to suffer/hardships/torments/a hard time/a nuisance,level37
吧,bā,"bar (loanword) (serving drinks, or providing Internet access etc)/to puff (on a pipe etc)/(onom.) bang/abbr. for 貼吧|贴吧[tie1 ba1]
(modal particle indicating suggestion or surmise)/...right?/...OK?/...I presume.",level37
酒吧,jiǔbā,bar/pub/saloon/CL:家[jia1],level37
群,qún,"variant of 群[qun2]
group/crowd/flock, herd, pack etc",level37
人群,rénqún,crowd,level37
群众,qúnzhòng,mass/multitude/the masses,level37
群体,qúntǐ,community/colony,level37
成群,chéngqún,in groups/large numbers of/grouping,level37
影响,yǐngxiǎng,influence/effect/to influence/to affect (usually adversely)/to disturb/CL:股[gu3],level37
影响力,yǐngxiǎnglì,influence/impact,level37
响,xiǎng,echo/sound/noise/to make a sound/to sound/to ring/loud/classifier for noises,level37
音响,yīnxiǎng,sound/acoustics/audio/hi-fi system/stereo sound system/abbr. for 組合音響|组合音响[zu3 he2 yin1 xiang3],level37
响应,xiǎngyīng,to respond to/answer/CL:個|个[ge4],level37
交响乐团,jiāoxiǎnglètuán,symphony orchestra,level37
敢,gǎn,to dare/daring/(polite) may I venture,level37
不敢当,bùgǎndāng,lit. I dare not (accept the honor); fig. I don't deserve your praise/you flatter me,level37
男人,nánrén,a man/a male/men/CL:個|个[ge4],level37
男,nán,"male/Baron, lowest of five orders of nobility 五等爵位[wu3 deng3 jue2 wei4]/CL:個|个[ge4]",level37
男女,nánnǚ,male-female/male and female,level37
男性,nánxìng,the male sex/a male,level37
男生,nánshēng,schoolboy/male student/boy/guy (young adult male),level37
男子,nánzǐ,a man/a male,level37
男友,nányǒu,boyfriend,level37
男士,nánshì,man/gentleman,level37
仍,réng,still/yet/to remain,level37
仍然,réngrán,still/yet,level37
细,xì,thin or slender/finely particulate/thin and soft/fine/delicate/trifling/(of a sound) quiet/frugal,level37
细节,xìjié,details/particulars,level37
细心,xìxīn,careful/attentive,level37
细致,xìzhì,delicate/fine/careful/meticulous/painstaking,level37
细则,xìzé,detailed rules and regulations/bylaws,level37
细部,xìbù,small part (of a whole ensemble)/detail,level37
精打细算,jīngdǎxìsuàn,meticulous planning and careful accounting (idiom),level37
承认,chéngrèn,"to admit/to concede/to recognize/recognition (diplomatic, artistic etc)/to acknowledge",level37
承受,chéngshòu,to bear/to support/to inherit,level37
承办,chéngbàn,to undertake/to accept a contract,level37
传承,chuánchéng,to pass on (to future generations)/passed on (from former times)/a continued tradition/an inheritance,level37
承包,chéngbāo,to contract/to undertake (a job),level37
拿,ná,"old variant of 拿[na2]
variant of 拿[na2]
to hold/to seize/to catch/to apprehend/to take/(used in the same way as 把[ba3]: to mark the following noun as a direct object)",level37
加拿大,jiānádà,Canada/Canadian,level37
拿出,náchū,to take out/to put out/to provide/to put forward (a proposal)/to come up with (evidence),level37
拿来,nálái,to bring/to fetch/to get,level37
拿起,náqǐ,to pick up,level37
拿下,náxià,"to arrest/to capture/to seize/to win (a set, a game etc)",level37
拿手,náshǒu,expert in/good at,level37
实施,shíshī,to implement/to carry out,level37
设施,shèshī,facilities/installation,level37
施工,shīgōng,construction/to carry out construction or large-scale repairs,level37
施行,shīháng,to put in place/to put into practice/to take effect,level37
施政,shīzhèng,administration,level37
施加,shījiā,to exert (effort or pressure),level37
施展,shīzhǎn,to use fully/to put to use,level37
职业,zhíyè,occupation/profession/vocation/professional,level37
职务,zhíwù,post/position/job/duties,level37
职位,zhíwèi,post/office/position,level37
公职,gōngzhí,civil service/public office/government job,level37
职员,zhíyuán,"office worker/staff member/CL:個|个[ge4],位[wei4]",level37
任职,rènzhí,to hold an office or post,level37
高职,gāozhí,professional/advanced/senior,level37
职责,zhízé,duty/responsibility/obligation,level37
教职员,jiàozhíyuán,teaching and administrative staff,level37
在职,zàizhí,to be employed/to be in post/on-the-job,level37
求职,qiúzhí,to seek employment,level37
就职,jiùzhí,to take office/to assume a post,level37
职能,zhínéng,function/role,level37
哥哥,gēgē,"older brother/CL:個|个[ge4],位[wei4]",level37
大哥,dàgē,eldest brother/big brother (polite address for a man of about the same age as oneself)/gang leader/boss,level37
哥,gē,elder brother,level37
大哥大,dàgēdà,"cell phone (bulky, early-model one)/brick phone/mob boss",level37
改善,gǎishàn,to make better/to improve/CL:個|个[ge4],level37
完善,wánshàn,perfect/to make perfect/to improve,level37
善用,shànyòng,to be good at using (sth)/to put (sth) to good use,level37
善良,shànliáng,good and honest/kindhearted,level37
善意,shànyì,goodwill/benevolence/kindness,level37
善后,shànhòu,to deal with the aftermath (arising from an accident)/funeral arrangements/reparations,level37
善于,shànyú,to be good at/to be adept at,level37
利益,lìyì,benefit/(in sb's) interest/CL:個|个[ge4],level37
权益,quányì,rights/interests/rights and benefits,level37
日益,rìyì,day by day/more and more/increasingly/more and more with each passing day,level37
公益,gōngyì,public good/public welfare,level37
有益,yǒuyì,useful/profitable,level37
受益,shòuyì,to benefit from/profit,level37
精益求精,jīngyìqiújīng,to perfect sth that is already outstanding (idiom); constantly improving,level37
收益,shōuyì,earnings/profit,level37
跟,gēn,heel/to follow closely/to go with/(of a woman) to marry sb/with/compared with/to/towards/and (joining two nouns),level37
跟随,gēnsuí,to follow,level37
跟进,gēnjìn,to follow/to follow up,level37
跟前,gēnqián,"the front (of)/(in) front/(in) sb's presence/just before (a date)
(of children, parents etc) at one's side/living with one",level37
讲,jiǎng,to speak/to explain/to negotiate/to emphasise/to be particular about/as far as sth is concerned/speech/lecture,level37
