迫,to force/to compel/to approach or go towards/urgent/pressing,迫,,pò,level63
绿,green,綠,,lǜ,level63
勇,brave,勇,,yǒng,level63
街,street/CL:條|条[tiao2],街,,jiē,level63
聚,to congregate/to assemble/to mass/to gather together/to amass/to polymerize,聚,,jù,level63
缘,cause/reason/karma/fate/predestined affinity/margin/hem/edge/along,緣,,yuán,level63
轮,"wheel/disk/ring/steamship/to take turns/to rotate/by turn/classifier for big round objects: disk, or recurring events: round, turn",輪,,lún,level63
抱,to hold/to carry (in one's arms)/to hug or embrace/surround/cherish,抱,,bào,level63
窗,shutter/window/CL:扇[shan4],窗,,chuāng,level63
藉,variant of 借[jie4],藉,,jiè,level63
汤,surname Tang,湯,,tāng,level64
抓,to grab/to catch/to arrest/to snatch/to scratch,抓,,zhuā,level64
废,to abolish/to abandon/to abrogate/to discard/to depose/to oust/crippled/abandoned/waste,廢,,fèi,level64
冰,ice/CL:塊|块[kuai4]/methamphetamine (slang),冰,,bīng,level64
振,to shake/to flap/to vibrate/to resonate/to rise up with spirit/to rouse oneself,振,,zhèn,level64
旱,drought,旱,,hàn,level64
玩,toy/sth used for amusement/curio or antique (Taiwan pr. [wan4])/to play/to have fun/to trifle with/to keep sth for entertainment,玩,,wán,level64
隆,"surname Long/short for 吉隆坡[Ji2 long2 po1], Kuala Lumpur",隆,,lóng,level64
宽,surname Kuan,寬,,kuān,level64
萨,Bodhisattva/surname Sa,薩,,sà,level64
弯,bend/bent/CL:道[dao4],彎,,wān,level64
夺,to seize/to take away forcibly/to wrest control of/to compete or strive for/to force one's way through/to leave out/to lose,奪,,duó,level64
杜,surname Du,杜,,dù,level64
潜,hidden/secret/latent/to hide/to conceal/to submerge/to dive,潛,,qián,level64
趣,interesting/to interest,趣,,qù,level64
抵,to press against/to support/to prop up/to resist/to equal/to balance/to make up for/to mortgage/to arrive,抵,,dǐ,level64
符,surname Fu,符,,fú,level64
冒,surname Mao,冒,,mào,level64
役,forced labor/corvée/obligatory task/military service/to use as servant/to enserf/servant (old)/war/campaign/battle,役,,yì,level64
俱,entirely/without exception,俱,,jù,level64
週,week/weekly/variant of 周[zhou1],週,,zhōu,level64
伙,companion/partner/group/classifier for groups of people/to combine/together,夥,,huǒ,level65
戒,to guard against/to exhort/to admonish or warn/to give up or stop doing sth/Buddhist monastic discipline/ring (for a finger),戒,,jiè,level65
巧,opportunely/coincidentally/as it happens/skillful/timely,巧,,qiǎo,level65
炸,to deep fry,炸,,zhà,level65
焦,surname Jiao,焦,,jiāo,level65
塔,pagoda/tower/minaret/stupa (abbr. loanword from Sanskrit tapo)/CL:座[zuo4],塔,,tǎ,level65
敏,quick/nimble/agile/clever/smart,敏,,mǐn,level65
罚,to punish/to penalize,罰,,fá,level65
迷,to bewilder/crazy about/fan/enthusiast/lost/confused,迷,,mí,level65
茶,"tea/tea plant/CL:杯[bei1],壺|壶[hu2]",茶,,chá,level65
坦,flat/open-hearted/level/smooth,坦,,tǎn,level65
昆,descendant/elder brother/a style of Chinese poetry,昆,,kūn,level65
彩,(bright) color/variety/applause/applaud/lottery prize,彩,,cǎi,level65
泰,safe/peaceful/most/grand/Mt Tai 泰山[Tai4 shan1] in Shandong/abbr. for Thailand,泰,,tài,level65
叹,variant of 嘆|叹[tan4],歎,,tàn,level65
础,foundation/base,礎,,chǔ,level65
途,way/route/road,途,,tú,level65
奶,breast/lady/milk,奶,,nǎi,level65
寒,cold/poor/to tremble,寒,,hán,level65
残,to destroy/to spoil/to ruin/to injure/cruel/oppressive/savage/brutal/incomplete/disabled/to remain/to survive/remnant/surplus,殘,,cán,level65
欸,sigh/exclamation Eh!,欸,,èi,level65
患,to suffer (from illness)/to contract (a disease)/misfortune/trouble/danger/worry,患,,huàn,level66
析,to separate/to divide/to analyze,析,,xī,level66
晓,dawn/daybreak/to know/to let sb know/to make explicit,曉,,xiǎo,level66
恨,to hate/to regret,恨,,hèn,level66
悲,sad/sadness/sorrow/grief,悲,,bēi,level66
猛,ferocious/suddenly/fierce/violent/abrupt,猛,,měng,level66
圆,circle/round/circular/spherical/(of the moon) full/unit of Chinese currency (Yuan)/tactful/to justify,圓,,yuán,level66
缓,slow/unhurried/sluggish/gradual/not tense/relaxed/to postpone/to defer/to stall/to stave off/to revive/to recuperate,緩,,huǎn,level66
丧,to make funeral arrangements/to be in mourning/corpse (old),喪,,sāng,level66
耶,(phonetic ye),耶,,yé,level66
帅,surname Shuai,帥,,shuài,level66
软,soft/flexible,軟,,ruǎn,level66
握,to hold/to grasp/to clench (one's fist)/to master/classifier: a handful,握,,wò,level66
纵,warp (the vertical threads in weaving)/vertical/longitudinal/north-south (lines of longitude)/lengthwise/to release/to indulge/even if,縱,,zòng,level66
巡,to patrol/to make one's rounds,巡,,xún,level66
筑,to build/to construct/to ram/to hit/Taiwan pr. [zhu2],築,,zhù,level66
饮,to drink,飲,,yǐn,level66
崇,surname Chong,崇,,chóng,level66
洪,surname Hong,洪,,hóng,level66
操,to grasp/to hold/to operate/to manage/to control/to steer/to exercise/to drill (practice)/to play/to speak (a language),操,,cāo,level66
閒,variant of 間|间[jian4],閒,,xián,level66
烧,to burn/to cook/to stew/to bake/to roast/fever,燒,,shāo,level67
狂,mad/wild/violent,狂,,kuáng,level67
妙,clever/wonderful,妙,,miào,level67
赛,to compete/competition/match/to surpass/better than/superior to/to excel,賽,,sài,level67
摆,to arrange/to exhibit/to move to and fro/a pendulum,擺,,bǎi,level67
宇,room/universe,宇,,yǔ,level67
稳,settled/steady/stable,穩,,wěn,level67
董,surname Dong,董,,dǒng,level67
苗,Hmong or Miao ethnic group of southwest China/surname Miao,苗,,miáo,level67
厉,surname Li,厲,,lì,level67
粮,grain/food/provisions/agricultural tax paid in grain,糧,,liáng,level67
森,forest,森,,sēn,level67
绍,surname Shao,紹,,shào,level67
宾,visitor/guest/object (in grammar),賓,,bīn,level67
悉,in all cases/know,悉,,xī,level67
陷,pitfall/trap/to get stuck/to sink/to cave in/to frame (false charge)/to capture (a city in battle)/to fall (to the enemy)/defect,陷,,xiàn,level67
杰,variant of 傑|杰[jie2],杰,,jié,level67
偏,"to lean/to slant/oblique/prejudiced/to deviate from average/to stray from the intended line/stubbornly/contrary to expectations/left-hand side of a split Chinese character, often the key or radical",偏,,piān,level67
孤,lone/lonely,孤,,gū,level67
违,to disobey/to violate/to separate/to go against,違,,wéi,level67
昇,ascend/peaceful,昇,,shēng,level67
毁,variant of 毀|毁[hui3]/to defame/to slander,譭,,huǐ,level68
援,to help/to assist/to aid,援,,yuán,level68
阁,pavilion (usu. two-storied)/cabinet (politics)/boudoir/woman's chamber/rack/shelf,閣,,gé,level68
纯,pure/simple/unmixed/genuine,純,,chún,level68
横,horizontal/across/(horizontal character stroke),橫,,héng,level68
爸,father/dad/pa/papa,爸,,bà,level68
矛,spear/lance/pike,矛,,máo,level68
闲,to stay idle/to be unoccupied/not busy/leisure/enclosure,閑,,xián,level68
俗,custom/convention/popular/common/coarse/vulgar/secular,俗,,sú,level68
季,surname Ji,季,,jì,level68
亿,100 million,億,,yì,level68
套,"cover/sheath/to encase/a case/to overlap/to interleave/bend (of a river or mountain range, in place names)/harness/classifier for sets, collections/tau (Greek letter Ττ)",套,,tào,level68
灾,disaster/calamity,災,,zāi,level68
泪,tears,淚,,lèi,level68
忧,to worry/to concern oneself with/worried/anxiety/sorrow/a parent's funeral/inconvenienced by being orphaned,憂,,yōu,level68
喊,to yell/to shout/to call out for (a person),喊,,hǎn,level68
戴,surname Dai,戴,,dài,level68
纷,numerous/confused/disorderly,紛,,fēn,level68
透,to penetrate/to pass through/thoroughly/completely/transparent/to appear/to show,透,,tòu,level68
蒋,surname Jiang/refers to Chiang Kai-shek 蔣介石|蒋介石,蔣,,jiǎng,level68
谘,to consult,諮,,zī,level68
疏,surname Shu,疏,,shū,level69
浪,wave/breaker/unrestrained/dissipated,浪,,làng,level69
盟,"oath/pledge/union/to ally/league, a subdivision corresponding to prefecture in Inner Mongolia",盟,,méng,level69
薄,surname Bo,薄,,báo,level69
殊,different/unique/special/very/(classical) to behead/to die/to cut off/to separate/to surpass,殊,,shū,level69
丘,surname Qiu,丘,,qiū,level69
阻,to hinder/to block/to obstruct,阻,,zǔ,level69
竞,to compete/to contend/to struggle,競,,jìng,level69
旗,"banner/flag/(in Qing times) refers to Manchurian ruling class, from 八旗[ba1 qi2] eight banners/administrative subdivision in inner Mongolia equivalent to 縣|县[xian4] county/CL:面[mian4]",旗,,qí,level69
赖,surname Lai,賴,,lài,level69
闪,surname Shan,閃,,shǎn,level69
襄,surname Xiang,襄,,xiāng,level69
姆,female tutor (old)/woman who looks after small children,姆,,mǔ,level69
扩,enlarge,擴,,kuò,level69
驾,surname Jia,駕,,jià,level69
混,confused/dirty/to mix/muddy/also written 渾|浑,混,,hùn,level69
植,to plant,植,,zhí,level69
哲,philosophy/wise,哲,,zhé,level69
穷,exhausted/poor,窮,,qióng,level69
俊,smart/eminent/handsome/talented,俊,,jùn,level69
讬,to trust / to entrust / to be entrusted with / to act as trustee (nonstandard variant of 託｜托),託,,tuō,level69
埃,"dust/dirt/Angstrom or Ångström, unit of length equal to 10^-10 meters/phonetic ai or e/abbr. for Egypt 埃及[Ai1 ji2]",埃,,āi,level70
伟,big/large/great,偉,,wěi,level70
桥,bridge/CL:座[zuo4],橋,,qiáo,level70
珍,precious thing/treasure/culinary delicacy/rare/valuable/to value highly,珍,,zhēn,level70
促,urgent/hurried/to urge/to promote/to urge haste/close/intimate,促,,cù,level70
嘉,surname Jia,嘉,,jiā,level70
烦,to feel vexed/to bother/to trouble/superfluous and confusing/edgy,煩,,fán,level70
眉,eyebrow/upper margin,眉,,méi,level70
顷,variant of 傾|倾[qing1],頃,,qǐng,level70
惠,surname Hui,惠,,huì,level70
墙,"wall/CL:面[mian4],堵[du3]",牆,,qiáng,level70
径,footpath/track/diameter/straight/directly,徑,,jìng,level70
购,to buy/to purchase,購,,gòu,level70
拍,to pat/to clap/to slap/to swat/to take (a photo)/to shoot (a film)/racket (sports)/beat (music),拍,,pāi,level70
伸,to stretch/to extend,伸,,shēn,level70
仲,surname Zhong,仲,,zhòng,level70
挂,to hang or suspend (from a hook etc)/to hang up (the phone)/to be worried or concerned/to make a phone call (topolect)/to register or record/to hitch/classifier for sets or clusters of objects,掛,,guà,level70
洗,to wash/to bathe/to develop (photo),洗,,xǐ,level70
贫,poor/inadequate/deficient/garrulous,貧,,pín,level70
启,"Qi son of Yu the Great 禹[Yu3], reported founder of the Xia Dynasty 夏朝[Xia4 Chao2] (c. 2070-c. 1600 BC)",啟,,qǐ,level70
籲,to implore,籲,,yù,level70
距,at a distance of/distance/to be apart,距,,jù,level71
劝,to advise/to urge/to try to persuade/to exhort,勸,,quàn,level71
盗,to steal/to rob/to plunder/thief/bandit/robber,盜,,dào,level71
努,to exert/to strive,努,,nǔ,level71
桌,table,桌,,zhuō,level71
染,to dye/to catch (a disease)/to acquire (bad habits etc)/to contaminate/to add colour washes to a painting,染,,rǎn,level71
署,office/bureau/to sign,署,,shǔ,level71
厅,(reception) hall/office/living room,廳,,tīng,level71
针,"needle/pin/injection/stitch/CL:根[gen1],支[zhi1]",針,,zhēn,level71
贸,commerce/trade,貿,,mào,level71
裁,to cut out (as a dress)/to cut/to trim/to reduce/to diminish/to cut back (e.g. on staff)/decision/judgment,裁,,cái,level71
迅,rapid,迅,,xùn,level71
迟,surname Chi,遲,,chí,level71
沿,along/following (a line),沿,,yán,level71
闭,to close/to stop up/to shut/to obstruct,閉,,bì,level71
侧,the side/to incline towards/to lean/inclined/lateral/side,側,,cè,level71
拔,to pull up/to pull out/to draw out by suction/to select/to pick/to stand out (above level)/to surpass/to seize,拔,,bá,level71
贡,surname Gong,貢,,gòng,level71
捕,to catch/to seize/to capture,捕,,bǔ,level71
唱,to sing/to call loudly/to chant,唱,,chàng,level71
彿,seemingly,彿,,fù,level71
措,to handle/to manage/to put in order/to arrange/to administer/to execute/to take action on/to plan,措,,cuò,level72
抽,to draw out/to pull out from in between/to remove part of the whole/(of certain plants) to sprout or bud/to whip or thrash,抽,,chōu,level72
课,"subject/course/CL: 門|门[men2]/class/lesson/CL:堂[tang2],節|节[jie2]/to levy/tax/form of divination",課,,kè,level72
闹,noisy/cacophonous/to make noise/to disturb/to vent (feelings)/to fall ill/to have an attack (of sickness)/to go in (for some activity)/to joke,鬧,,nào,level72
尾,tail/remainder/remnant/extremity/sixth of the 28 constellations/classifier for fish,尾,,wěi,level72
络,small net,絡,,luò,level72
杯,"cup/classifier for certain containers of liquids: glass, cup",杯,,bēi,level72
衡,to weigh/weight/measure,衡,,héng,level72
翼,surname Yi/alternative name for 絳|绛[Jiang4] capital of the Jin State during the Spring and Autumn Period (770-475 BC),翼,,yì,level72
稍,somewhat/a little,稍,,shāo,level72
愈,to heal,癒,,yù,level72
蓝,surname Lan,藍,,lán,level72
颜,Japanese variant of 顏|颜[yan2],顔,,yán,level72
瑞,lucky/auspicious/propitious/rayl (acoustical unit),瑞,,ruì,level72
壁,wall/rampart,壁,,bì,level72
售,to sell/to make or carry out (a plan or intrigue etc),售,,shòu,level72
倾,to overturn/to collapse/to lean/to tend/to incline/to pour out,傾,,qīng,level72
咱,see 咱[zan2],咱,,zán,level72
逢,to meet by chance/to come across/to fawn upon,逢,,féng,level72
麦,surname Mai,麥,,mài,level72
蒐,madder (Rubia cordifolia)/to hunt for/to gather/to collect,蒐,,sōu,level72
魔,devil,魔,,mó,level73
摩,to rub,摩,,mó,level73
硬,hard/stiff/strong/firm/resolutely/doggedly/good (quality)/able (person),硬,,yìng,level73
牌,"mahjong tile/playing card/game pieces/signboard/plate/tablet/medal/CL:片[pian4],個|个[ge4],塊|块[kuai4]",牌,,pái,level73
恰,exactly/just,恰,,qià,level73
魂,"soul/spirit/immortal soul, i.e. that can be detached from the body",魂,,hún,level73
偷,to steal/to pilfer/to snatch/thief/stealthily,偷,,tōu,level73
紫,purple/violet/amethyst/Lithospermum erythrorhizon (flowering plant whose root provides red purple dye)/Japanese: murasaki,紫,,zǐ,level73
菜,"dish (type of food)/vegetables/vegetable/cuisine/CL:盤|盘[pan2],道[dao4]",菜,,cài,level73
莱,"name of weed plant (fat hen, goosefoot, pigweed etc)/Chenopodium album",萊,,lái,level73
涉,to wade/to be involved/to concern/to experience/to enter (classical),涉,,shè,level73
驻,"to halt/to stay/to be stationed (of troops, diplomats etc)",駐,,zhù,level73
巷,lane/alley,巷,,xiàng,level73
狱,prison,獄,,yù,level73
屈,surname Qu,屈,,qū,level73
吹,to blow/to play a wind instrument/to blast/to puff/to boast/to brag/to end in failure/to fall through,吹,,chuī,level73
镜,mirror,鏡,,jìng,level73
狗,"dog/CL:隻|只[zhi1],條|条[tiao2]",狗,,gǒu,level73
融,harmonious/melt/mild,融,,róng,level73
拒,to resist/to repel/to refuse,拒,,jù,level73
蹟,variant of 跡|迹[ji4],蹟,,jì,level73
渡,to cross/to pass through/to ferry,渡,,dù,level74
伐,to cut down/to fell/to dispatch an expedition against/to attack/to boast,伐,,fá,level74
惧,to fear,懼,,jù,level74
培,to cultivate/to earth up,培,,péi,level74
冠,surname Guan,冠,,guān,level74
彻,thorough/penetrating/to pervade/to pass through,徹,,chè,level74
骂,"to scold/to abuse/CL:通[tong4],頓|顿[dun4]",罵,,mà,level74
盾,shield,盾,,dùn,level74
触,to touch/to make contact with sth/to stir up sb's emotions,觸,,chù,level74
订,to agree/to conclude/to draw up/to subscribe to (a newspaper etc)/to order,訂,,dìng,level74
怨,to blame/to complain,怨,,yuàn,level74
搞,to do/to make/to go in for/to set up/to get hold of/to take care of,搞,,gǎo,level74
仰,surname Yang,仰,,yǎng,level74
恭,respectful,恭,,gōng,level74
隔,to separate/to partition/to stand or lie between/at a distance from/after or at an interval of,隔,,gé,level74
朗,clear/bright,朗,,lǎng,level74
详,detailed/comprehensive,詳,,xiáng,level74
译,to translate/to interpret,譯,,yì,level74
夷,"non-Han people, esp. to the East of China/barbarians/to wipe out/to exterminate/to tear down/to raze",夷,,yí,level74
净,clean/completely/only,淨,,jìng,level74
佈,variant of 布[bu4]/to announce/to spread,佈,,bù,level74
枝,"branch/classifier for sticks, rods, pencils etc",枝,,zhī,level75
繁,"complicated/many/in great numbers/abbr. for 繁體|繁体[fan2 ti3], traditional form of Chinese characters",繁,,fán,level75
侠,knight-errant/brave and chivalrous/hero/heroic,俠,,xiá,level75
宰,to slaughter livestock/to govern or rule/to cheat customers/Imperial official in dynastic China,宰,,zǎi,level75
浮,to float/superficial/floating/unstable/movable/provisional/temporary/transient/impetuous/hollow/inflated/to exceed/superfluous/excessive/surplus,浮,,fú,level75
奋,exert oneself,奮,,fèn,level75
桑,surname Sang,桑,,sāng,level75
汇,class/collection,彙,,huì,level75
暂,temporary/Taiwan pr. [zhan4],暫,,zàn,level75
奖,prize/award/encouragement/CL:個|个[ge4],獎,,jiǎng,level75
幽,remote/hidden away/secluded/serene/peaceful/to imprison/in superstition indicates the underworld/ancient district spanning Liaonang and Hebei provinces,幽,,yōu,level75
耐,capable of enduring/able to tolerate/patient/durable/hardy/resistant,耐,,nài,level75
朵,"flower/earlobe/fig. item on both sides/classifier for flowers, clouds etc",朵,,duǒ,level75
津,saliva/sweat/a ferry crossing/a ford (river crossing)/abbr. for Tianjin 天津,津,,jīn,level75
宪,statute/constitution,憲,,xiàn,level75
奈,how can one help,奈,,nài,level75
啦,(onomat.)/(phonetic),啦,,lā,level75
签,"inscribed bamboo stick (used in divination, gambling, drawing lots etc)/small wood sliver/a label/a tag",籤,,qiān,level75
颇,surname Po,頗,,pō,level75
讯,to question/to ask/to interrogate/rapid/speedy/fast/news/information,訊,,xùn,level75
惟,-ism/only,惟,,wéi,level75
彭,surname Peng,彭,,péng,level76
伴,partner/companion/comrade/associate/to accompany,伴,,bàn,level76
豪,grand/heroic,豪,,háo,level76
帐,covering veil/canopy/screen/tent/variant of 賬|账[zhang4],帳,,zhàng,level76
昨,yesterday,昨,,zuó,level76
旋,to revolve/a loop/a circle,旋,,xuán,level76
籍,surname Ji,籍,,jí,level76
贺,surname He,賀,,hè,level76
郭,surname Guo,郭,,guō,level76
幼,young,幼,,yòu,level76
惯,accustomed to/used to/indulge/to spoil (a child),慣,,guàn,level76
挑,to carry on a shoulder pole/to choose/to pick/to nitpick,挑,,tiāo,level76
鸡,fowl/chicken/CL:隻|只[zhi1],雞,,jī,level76
偶,accidental/image/pair/mate,偶,,ǒu,level76
惜,pity/regret/to rue/to begrudge/Taiwan pr. [xi2],惜,,xī,level76
胆,the gall/the nerve/courage/guts/gall bladder,膽,,dǎn,level76
淡,insipid/diluted/weak/mild/light in color/tasteless/fresh/indifferent/nitrogen,淡,,dàn,level76
沈,surname Shen/place name,沈,,shěn,level76
懂,to understand/to know,懂,,dǒng,level76
凭,"to lean against/to rely on/on the basis of/no matter (how, what etc)/proof",憑,,píng,level76
暨,and/to reach to/the limits,暨,,jì,level76
辈,contemporaries/generation/lifetime,輩,,bèi,level77
岳,surname Yue,嶽,,yuè,level77
齿,tooth/CL:顆|颗[ke1],齒,,chǐ,level77
障,to block/to hinder/to obstruct,障,,zhàng,level77
倍,"(two, three etc) -fold/times (multiplier)/double/to increase or multiply",倍,,bèi,level77
仇,surname Qiu,仇,,chóu,level77
萧,surname Xiao,蕭,,xiāo,level77
辩,to dispute/to debate/to argue/to discuss,辯,,biàn,level77
赋,poetic essay/taxation/to bestow on/to endow with,賦,,fù,level77
抬,to lift/to raise/(of two or more persons) to carry,抬,,tái,level77
仿,seemingly,彷,,fǎng,level77
债,debt/CL:筆|笔[bi3],債,,zhài,level77
赴,to go/to visit (e.g. another country)/to attend (a banquet etc),赴,,fù,level77
汽,steam/vapor,汽,,qì,level77
幕,curtain or screen/canopy or tent/headquarters of a general/act (of a play),幕,,mù,level77
播,to sow/to scatter/to spread/to broadcast/Taiwan pr. [bo4],播,,bō,level77
恢,to restore/to recover/great,恢,,huī,level77
零,zero/nought/zero sign/fractional/fragmentary/odd (of numbers)/(placed between two numbers to indicate a smaller quantity followed by a larger one)/fraction/(in mathematics) remainder (after division)/extra/to wither and fall/to wither,零,,líng,level77
潮,tide/current/damp/moist/humid,潮,,cháo,level77
刊,to print/to publish/publication/periodical,刊,,kān,level77
鑑,example/mirror/to view/reflection/to reflect/to inspect/to warn/(ancient bronze mirror),鑑,,jiàn,level77
鸣,to cry (of birds),鳴,,míng,level78
悄,quiet/sad,悄,,qiǎo,level78
撤,to remove/to take away/to withdraw,撤,,chè,level78
鼻,nose,鼻,,bí,level78
貌,appearance,貌,,mào,level78
箭,arrow/CL:支[zhi1],箭,,jiàn,level78
慈,compassionate/gentle/merciful/kind/humane,慈,,cí,level78
荡,to wash/to squander/to sweep away/to move/to shake/dissolute/pond,蕩,,dàng,level78
泛,to float/to be suffused with/general/extensive/non-specific/flood/pan- (prefix),泛,,fàn,level78
缩,to withdraw/to pull back/to contract/to shrink/to reduce/abbreviation/also pronounced [su4],縮,,suō,level78
扶,to support with the hand/to help sb up/to support oneself by holding onto something/to help,扶,,fú,level78
欣,happy,欣,,xīn,level78
赠,to give as a present/to repel/to bestow an honorary title after death (old),贈,,zèng,level78
映,reflect/shine,映,,yìng,level78
腰,waist/lower back/pocket/middle/loins,腰,,yāo,level78
晨,morning/dawn/daybreak,晨,,chén,level78
描,depict/to trace (a drawing)/to copy/to touch up,描,,miáo,level78
岩,variant of 岩[yan2],巖,,yán,level78
袋,a pouch/bag/sack/pocket,袋,,dài,level78
胸,chest/bosom/heart/mind/thorax,胸,,xiōng,level78
慾,desire/appetite/passion/lust/greed,慾,,yù,level78
池,surname Chi,池,,chí,level79
勤,diligent/industrious/hardworking/frequent/regular/constant,勤,,qín,level79
祥,auspicious/propitious,祥,,xiáng,level79
粗,coarse/rough/thick (for cylindrical objects)/unfinished/vulgar/rude/crude,粗,,cū,level79
裂,to split/to crack/to break open/to rend,裂,,liè,level79
荷,Holland/the Netherlands/abbr. for 荷蘭|荷兰[He2 lan2],荷,,hé,level79
凉,"the five Liang of the Sixteen Kingdoms, namely: Former Liang 前涼|前凉 (314-376), Later Liang 後涼|后凉 (386-403), Northern Liang 北涼|北凉 (398-439), Southern Liang 南涼|南凉 (397-414), Western Liang 西涼|西凉 (400-421)",涼,,liáng,level79
症,abdominal tumor,癥,,zhèng,level79
汗,"see 可汗[ke4 han2], 汗國|汗国[han2 guo2]",汗,,hàn,level79
寄,to live (in a house)/to lodge/to mail/to send/to entrust/to depend,寄,,jì,level79
租,to hire/to rent/to charter/to rent out/to lease out/rent/land tax,租,,zū,level79
爆,to explode or burst/to quick fry or quick boil,爆,,bào,level79
哀,"Ai (c. 2000 BC), sixth of legendary Flame Emperors 炎帝[Yan2 di4] descended from Shennong 神農|神农[Shen2 nong2] Farmer God, also known as Li 釐|厘[Li2]",哀,,āi,level79
润,smooth/moist,潤,,rùn,level79
舒,surname Shu,舒,,shū,level79
腿,leg/CL:條|条[tiao2],腿,,tuǐ,level79
轰,explosion/bang/boom/rumble/to attack/to shoo away/to expel,轟,,hōng,level79
掩,to cover up/to close/to surprise,掩,,yǎn,level79
祝,surname Zhu,祝,,zhù,level79
祸,disaster/misfortune/calamity,禍,,huò,level79
郝,ancient place name/surname Hao,郝,,hǎo,level79
摸,to feel with the hand/to touch/to stroke/to grope/to feel (one's pulse),摸,,mō,level80
忆,to recollect/to remember/memory,憶,,yì,level80
偿,to repay/to compensate for/to recompense/to fulfill (hopes etc),償,,cháng,level80
抢,see 搶風|抢风[qiang1 feng1],搶,,qiāng,level80
怜,to pity,憐,,lián,level80
摄,to take in/to absorb/to assimilate/to act for/to take a photo/photo shoot/photo/to conserve (one's health),攝,,shè,level80
牧,surname Mu,牧,,mù,level80
绪,beginnings/clues/mental state/thread,緒,,xù,level80
逼,"to force (sb to do sth)/to compel/to press for/to extort/to press on towards/to press up to/to close in on/used in the place of 屄[bi1], cunt",逼,,bī,level80
傅,surname Fu,傅,,fù,level80
烹,cooking method/to boil sb alive (capital punishment in Imperial China),烹,,pēng,level80
堆,to pile up/to heap up/a mass/pile/heap/stack/large amount,堆,,duī,level80
辅,to assist/to complement/auxiliary,輔,,fǔ,level80
瞧,to look at/to see/to see (a doctor)/to visit,瞧,,qiáo,level80
尖,point (of needle)/sharp/shrewd/pointed,尖,,jiān,level80
惑,to confuse/to be puzzled,惑,,huò,level80
扰,to disturb,擾,,rǎo,level80
畏,to fear,畏,,wèi,level80
趋,to hasten/to hurry/to walk fast/to approach/to tend towards/to converge,趨,,qū,level80
黎,Li ethnic group of Hainan Province/surname Li/abbr. for Lebanon 黎巴嫩[Li2 ba1 nen4],黎,,lí,level80
馨,fragrant,馨,,xīn,level80
佳,beautiful/fine/good,佳,,jiā,level81
返,to return (to),返,,fǎn,level81
阅,to inspect/ro review/to read/to peruse/to go through/to experience,閱,,yuè,level81
吐,to spit/to put/to say,吐,,tǔ,level81
圈,to confine/to lock up/to pen in,圈,,quān,level81
扫,to sweep,掃,,sǎo,level81
驱,to expel/to urge on/to drive/to run quickly,驅,,qū,level81
墨,"surname Mo/abbr. for 墨西哥[Mo4 xi1 ge1], Mexico",墨,,mò,level81
碎,to break down/to break into pieces/fragmentary,碎,,suì,level81
吓,to scare/to intimidate/to threaten/(interjection showing disapproval) tut-tut/(interjection showing astonishment),嚇,,xià,level81
估,estimate,估,,gū,level81
柔,soft/flexible/supple/yielding/rho (Greek letter Ρρ),柔,,róu,level81
劲,strength/energy/enthusiasm/spirit/mood/expression/interest/CL:把[ba3],勁,,jìn,level81
锦,brocade/embroidered work/bright,錦,,jǐn,level81
慰,to comfort/to console/to reassure,慰,,wèi,level81
肩,shoulder/to shoulder (responsibilities etc),肩,,jiān,level81
醉,intoxicated,醉,,zuì,level81
剩,to remain/to be left/to have as remainder,剩,,shèng,level81
逆,contrary/opposite/backwards/to go against/to oppose/to betray/to rebel,逆,,nì,level81
盐,salt/CL:粒[li4],鹽,,yán,level81
闢,to dispel/to refute/to repudiate/to open up (for development),闢,,pì,level81
递,to hand over/to pass on sth/to gradually increase or decrease/progressively,遞,,dì,level82
粉,powder/cosmetic face powder/food prepared from starch/noodles or pasta made from any kind of flour/whitewash/white/pink,粉,,fěn,level82
牵,to pull (an animal on a tether)/to lead along/to hold hands,牽,,qiān,level82
辽,abbr. for Liaoning 遼寧|辽宁 province in northeast China/Liao or Khitan dynasty (907-1125),遼,,liáo,level82
遵,to observe/to obey/to follow/to comply with,遵,,zūn,level82
陶,surname Tao,陶,,táo,level82
悦,pleased,悅,,yuè,level82
唤,to call,喚,,huàn,level82
遥,distant/remote/far/far away,遙,,yáo,level82
艘,classifier for ships/Taiwan pr. [sao1],艘,,sōu,level82
扎,"to tie/to bind/classifier for flowers, banknotes etc: bundle/Taiwan pr. [zha2]",紮,,zā,level82
乾,surname Qian,乾,,qián,level82
叛,to betray/to rebel/to revolt,叛,,pàn,level82
碰,to touch/to meet with/to bump,碰,,pèng,level82
污,dirty/filthy/foul/corrupt/to smear/to defile/dirt/filth,污,,wū,level82
伍,surname Wu,伍,,wǔ,level82
叙,to narrate/to chat/abbr. for Syria 敘利亞|叙利亚,敘,,xù,level82
峰,(of a mountain) high and tapered peak or summit/mountain-like in appearance/highest level/classifier for camels,峰,,fēng,level82
饰,decoration/ornament/to decorate/to adorn/to hide/to conceal (a fault)/excuse (to hide a fault)/to play a role (in opera)/to impersonate,飾,,shì,level82
佩,girdle ornaments,珮,,pèi,level82
夥,companion/partner/group/classifier for groups of people/to combine/together,夥,,huǒ,level82
绕,to wind/to coil (thread)/to rotate around/to spiral/to move around/to go round (an obstacle)/to by-pass/to make a detour/to confuse/to perplex,繞,,rào,level83
溃,to be dispersed/to break down,潰,,kuì,level83
